A_x,A_y,A_z,G_x,G_y,G_z,C_1
0.49625,0.506,0.501625,0.4989875,0.4959749999999999,0.505625,0.5008338810752146
0.4992499999999999,0.50925,0.508875,0.48355625,0.4994125,0.506175,0.5004490865760483
0.498125,0.4992499999999999,0.511,0.46113125,0.5044937500000001,0.50421875,0.5000309587435797
0.496625,0.488625,0.505375,0.48046875,0.50234375,0.5,0.5003794975777778
0.49775,0.492125,0.5001249999999999,0.51710625,0.49851875,0.49730625,0.5004947030786425
0.501125,0.501125,0.49725,0.5379312500000001,0.49578125,0.49261875,0.5006432419128406
0.5,0.507625,0.4988749999999999,0.5279312500000001,0.4949625,0.49019375,0.5007917807470076
0.500625,0.49675,0.498,0.5094124999999999,0.49539375,0.49116875,0.5004403195812056
0.5005,0.49325,0.497375,0.5169125,0.4958625,0.49140625,0.4999888584154037
0.50325,0.496375,0.4947499999999999,0.515975,0.4984749999999999,0.49199375,0.4996707305829351
0.500625,0.497375,0.4915,0.50460625,0.5022249999999999,0.49328125,0.4999658950617226
0.4983749999999999,0.494625,0.48825,0.49328125,0.5035125,0.4941,0.4992613892795518
0.496875,0.485625,0.4875,0.4944125,0.501875,0.4930875,0.4996235501640786
0.4974999999999999,0.48175,0.495,0.5266,0.49546875,0.4890625,0.5010857110485745
0.497625,0.463875,0.520875,0.57234375,0.4937875,0.49304375,0.5002812052664347
0.514125,0.4684999999999999,0.534875,0.63535,0.49633125,0.49855625,0.5001100328175971
0.5265,0.48925,0.5389999999999999,0.68078125,0.51738125,0.5209,0.5000388603687907
0.518375,0.490875,0.518,0.6468375000000001,0.54460625,0.54035,0.4999343545866199
0.4952499999999999,0.5002500000000001,0.50125,0.61828125,0.5548062500000001,0.5509375,0.5003298488044801
0.487625,0.47225,0.482125,0.5971875,0.55741875,0.56054375,0.5002253430223093
0.486875,0.496875,0.48575,0.6,0.56171875,0.5686312499999999,0.5003541705735027
0.497625,0.48375,0.4865,0.56523125,0.5686312499999999,0.5809000000000001,0.5002829981246653
0.4992499999999999,0.499625,0.4818749999999999,0.5778125,0.57484375,0.5892562499999999,0.4996451590091921
0.50625,0.494,0.484,0.5659000000000001,0.5775374999999999,0.5841375,0.5000739865603546
0.5153749999999999,0.501625,0.4791249999999999,0.5749625,0.5766,0.5716375,0.4994028141115482
0.5193749999999999,0.491375,0.4805,0.5637875,0.5816375,0.56035,0.5000316416627106
0.5247499999999999,0.4945,0.48,0.55949375,0.5759375,0.5494125,0.5003604692139042
0.5181250000000001,0.484,0.4865,0.53828125,0.56949375,0.5456624999999999,0.501122630098431
0.508375,0.501,0.477375,0.56195,0.5528875,0.54046875,0.5006847909829268
0.50525,0.4955,0.4815,0.551325,0.5399625,0.53883125,0.5006802852007871
0.5002500000000001,0.5065000000000001,0.474375,0.53976875,0.530625,0.53418125,0.5003424460852829
0.504,0.506875,0.492625,0.53258125,0.5162875,0.525275,0.4999379403031431
0.5038750000000001,0.529,0.515125,0.5153875,0.52206875,0.51960625,0.4990667678543056
0.4978749999999999,0.502375,0.52,0.49574375,0.52640625,0.51773125,0.4995955954054991
0.508375,0.50625,0.5165,0.53425625,0.52019375,0.51761875,0.4997577562899949
0.4982499999999999,0.5037499999999999,0.499875,0.492775,0.5211312499999999,0.5137125,0.5001532505078552
0.516125,0.4985,0.50075,0.52203125,0.50883125,0.50429375,0.5002820780590177
0.4934999999999999,0.5117499999999999,0.5,0.49965,0.50805,0.4999625,0.5004109056102112
0.497625,0.493125,0.5015,0.500975,0.5005062499999999,0.4993,0.4996397331613736
0.50125,0.5165,0.5165,0.4944125,0.4967562499999999,0.5016812500000001,0.4999352273792339
0.502625,0.510625,0.522875,0.49273125,0.49625,0.50019375,0.4991973882637297
0.50725,0.5265,0.51825,0.4837875,0.486175,0.4934749999999999,0.4992262158149232
0.51275,0.514,0.514,0.486525,0.4680062499999999,0.4637125,0.4994550433660857
0.50975,0.541375,0.49225,0.45331875,0.4434,0.449925,0.4996172042506126
0.528,0.4801249999999999,0.50525,0.42305,0.4391,0.42633125,0.4990793651351394
0.507375,0.5466249999999999,0.4755,0.39535,0.42070625,0.40171875,0.4991081926863019
0.534125,0.4549999999999999,0.486125,0.3921125,0.43539375,0.3843,0.4977036869041621
0.512625,0.517375,0.4514999999999999,0.3706624999999999,0.40543125,0.39449375,0.4986991811219913
0.5117499999999999,0.460625,0.4505,0.418675,0.4027374999999999,0.3818375,0.4993280086731849
0.521,0.536875,0.45625,0.3671875,0.38761875,0.39109375,0.5000901695576807
0.5405,0.453625,0.472125,0.4284375,0.41015625,0.3775374999999999,0.499351975308638
0.539875,0.4885,0.4786249999999999,0.419925,0.42168125,0.39203125,0.4995242143303777
0.536625,0.485375,0.4801249999999999,0.37351875,0.44015625,0.4043,0.4994964533520862
0.509875,0.461625,0.4912499999999999,0.39289375,0.45125,0.43375,0.4993353590404925
0.500875,0.479,0.4974999999999999,0.40543125,0.45671875,0.460625,0.4997742647288677
0.4787499999999999,0.473625,0.502875,0.40726875,0.4590999999999999,0.4762125,0.499913170417243
0.486125,0.470125,0.513375,0.42019375,0.4631625,0.48726875,0.4999854094389826
0.499625,0.4815,0.50875,0.413475,0.46785,0.49386875,0.5012243151273579
0.502875,0.5,0.5349999999999999,0.30449375,0.5024625,0.4968,0.5014298874824308
0.498625,0.415,0.52175,0.4364437499999999,0.49136875,0.4953499999999999,0.5003021265041393
0.5037499999999999,0.456375,0.536,0.5022249999999999,0.49789375,0.4994125,0.5004076988591812
0.48175,0.467375,0.5347500000000001,0.54148125,0.5089875,0.5038687500000001,0.5003466045475875
0.496625,0.4831249999999999,0.528,0.54043125,0.5191,0.5050374999999999,0.4998855102359628
0.499625,0.48975,0.525875,0.52883125,0.530975,0.50715,0.4992910825910357
0.512875,0.44625,0.5091249999999999,0.534925,0.524925,0.520625,0.4993966549460776
0.509625,0.430375,0.5095,0.6212875,0.5240625,0.5459375,0.4997688939677862
0.5235000000000001,0.4669999999999999,0.499625,0.66335625,0.52949375,0.590075,0.5009411329895258
0.545625,0.466875,0.4875,0.66925625,0.54550625,0.62359375,0.5010133720112344
0.53025,0.4822499999999999,0.47325,0.68168125,0.5643375,0.63215,0.5009522776996407
0.522375,0.498625,0.46025,0.6673812499999999,0.57585625,0.63386875,0.5011245167213492
0.51375,0.5015,0.4591249999999999,0.62366875,0.5781624999999999,0.626875,0.5007967557430578
0.515125,0.496125,0.4523749999999999,0.63769375,0.5715250000000001,0.61113125,0.5006356614314641
0.508375,0.510375,0.45375,0.5936312499999999,0.57421875,0.59011875,0.5000745671198393
0.51875,0.486875,0.46925,0.582575,0.57241875,0.56890625,0.4997468061415789
0.51275,0.50175,0.464375,0.5590625,0.56738125,0.55668125,0.4997857118299541
0.51825,0.4826249999999999,0.466875,0.54703125,0.55668125,0.54831875,0.4991579508516627
0.509375,0.490875,0.46925,0.557775,0.53765625,0.54011875,0.4995968565400689
0.507125,0.501375,0.477125,0.5346500000000001,0.5261312499999999,0.54449375,0.4990024288951108
0.502125,0.4942499999999999,0.487375,0.523125,0.51636875,0.536525,0.4994413345835171
0.502875,0.521625,0.4985,0.5384375,0.5111312499999999,0.5328499999999999,0.5002802402718924
0.50125,0.50875,0.5135,0.51491875,0.517575,0.5219125,0.5004858126269343
0.498125,0.525875,0.514625,0.53105625,0.5182,0.5155875000000001,0.4991247183153405
0.499375,0.5095,0.5153749999999999,0.50460625,0.517775,0.50738125,0.4995969573370491
0.502125,0.516875,0.50575,0.5166,0.51144375,0.503125,0.5002025296921221
0.4988749999999999,0.4985,0.510875,0.5039437499999999,0.5077375,0.5005875000000001,0.500208102047164
0.5005,0.503625,0.513875,0.5110125,0.50304375,0.5006625,0.4999470077355392
0.5015,0.5075000000000001,0.51625,0.5015999999999999,0.5025375,0.50261875,0.4996525800906122
0.50125,0.505625,0.517875,0.49734375,0.49831875,0.5024625,0.4996248191123207
0.4985,0.515125,0.5153749999999999,0.5028875,0.4941375,0.4986312499999999,0.4997303914673937
0.5001249999999999,0.514375,0.51325,0.492575,0.48695625,0.49234375,0.4998359638224356
0.499125,0.528375,0.511625,0.5012875,0.4757,0.478475,0.4996631790123569
0.51125,0.538,0.4982499999999999,0.4565625,0.45605625,0.4653125,0.4993112103453837
0.51525,0.4965,0.506,0.44640625,0.4448812499999999,0.4528125,0.4986259083450461
0.5287499999999999,0.521125,0.4786249999999999,0.4033187499999999,0.43664375,0.42605625,0.4988072730114062
0.521875,0.50075,0.469875,0.3705875,0.4406624999999999,0.4012125,0.4984219710110997
0.5465,0.50575,0.454875,0.31965,0.4414437499999999,0.386175,0.4978700023441265
0.5215,0.476,0.42925,0.29289375,0.46125,0.36269375,0.4992847003437889
0.532625,0.461375,0.47125,0.3818375,0.4540999999999999,0.37601875,0.4992327316768157
0.5015,0.506,0.45,0.3843375,0.45640625,0.37918125,0.5000807630098425
0.5081249999999999,0.498,0.46675,0.39734375,0.4615625,0.3850375,0.5009287943428693
0.50475,0.510875,0.466125,0.36875,0.4732,0.38386875,0.5009101590092294
0.50575,0.487375,0.47175,0.3821875,0.4814875,0.38484375,0.5011915236755584
0.5117499999999999,0.489625,0.4826249999999999,0.3949249999999999,0.48,0.39515625,0.5008062216752519
0.509,0.463375,0.534625,0.4958625,0.48390625,0.48488125,0.500987586341612
0.49775,0.4634999999999999,0.547875,0.48699375,0.4946875,0.4937125,0.5005689510079722
0.4862499999999999,0.459625,0.551375,0.4841,0.5065625,0.507425,0.5007169823409989
0.48825,0.4559999999999999,0.538375,0.50800625,0.5161312499999999,0.5251187500000001,0.5001316803406614
0.514125,0.42925,0.5353749999999999,0.5575,0.5223062500000001,0.5450375,0.5006130450070215
0.533,0.4285,0.517875,0.62715,0.5296125,0.56804375,0.5003944096733816
0.5426249999999999,0.4439999999999999,0.490875,0.70285,0.5443375,0.5921062500000001,0.5006424410064084
0.5391250000000001,0.47325,0.4778749999999999,0.713125,0.5632,0.612575,0.5011571390060708
0.53125,0.4898749999999999,0.461875,0.695,0.57828125,0.61203125,0.5006051703390976
0.50575,0.499375,0.4582499999999999,0.6379312500000001,0.5855875,0.6060125,0.501419868338791
0.503,0.484875,0.447625,0.620625,0.57859375,0.60261875,0.5002678996718178
0.5051249999999999,0.494125,0.45225,0.6222249999999999,0.56324375,0.5875,0.5007825976715112
0.512875,0.485,0.461875,0.6059,0.5591812500000001,0.5680875000000001,0.5006972956711737
0.516875,0.4974999999999999,0.468875,0.57179375,0.5624625000000001,0.56011875,0.5002453270042004
0.511125,0.472125,0.474125,0.557575,0.562775,0.55015625,0.4999266916705606
0.518875,0.4903749999999999,0.479875,0.5537875,0.55835625,0.55324375,0.500041389670254
0.508,0.49375,0.48075,0.53578125,0.55203125,0.54925625,0.5004227543366142
0.510125,0.490625,0.491125,0.5630062499999999,0.5413687500000001,0.55285,0.5003707856696099
0.512,0.5135,0.4845,0.53914375,0.5350374999999999,0.5466375,0.5002188170026367
0.5051249999999999,0.5091249999999999,0.49325,0.5317562499999999,0.52789375,0.54171875,0.5005668483356635
0.508875,0.5037499999999999,0.494875,0.5337875,0.52101875,0.53570625,0.500081546335357
0.506375,0.516375,0.50825,0.5139812500000001,0.51921875,0.52945625,0.4997962443350193
0.495125,0.504375,0.5145,0.5214875,0.51835625,0.51703125,0.5001442756680461
0.505625,0.526,0.5155000000000001,0.5094124999999999,0.5115999999999999,0.5169125,0.4998589736677395
0.495375,0.5035000000000001,0.509,0.5009375,0.5094562499999999,0.51144375,0.499773671667433
0.505375,0.513625,0.498625,0.51679375,0.501875,0.50535,0.4996883696671265
0.502125,0.49775,0.512625,0.4944125,0.5027750000000001,0.50304375,0.4996697343334556
0.507375,0.516,0.506625,0.51203125,0.49883125,0.49918125,0.5002100308642412
0.499625,0.515,0.507375,0.4900374999999999,0.499025,0.4973812499999999,0.5001456840913122
0.510625,0.53425,0.487625,0.4760125,0.47741875,0.473125,0.4998813373183521
0.514875,0.530625,0.481125,0.4139875,0.45730625,0.45418125,0.4994503238787564
0.52225,0.503,0.4725,0.393675,0.43820625,0.42324375,0.4990193104391607
0.540125,0.50225,0.4594999999999999,0.3600374999999999,0.430625,0.39574375,0.4991216303328983
0.53525,0.463625,0.46375,0.3846875,0.42726875,0.3859,0.4986572835599693
0.536,0.515,0.4385,0.30511875,0.43296875,0.36055,0.4994596034537069
0.53225,0.458875,0.462,0.37796875,0.42851875,0.3562875,0.4994285900140802
0.562875,0.5002500000000001,0.4362499999999999,0.37305,0.41988125,0.33328125,0.4992975765744845
0.5443749999999999,0.474875,0.45975,0.378675,0.42886875,0.35456875,0.5000332298015555
0.5261250000000001,0.4715,0.461125,0.3377375,0.43199375,0.37699375,0.4998355496952931
0.51225,0.46175,0.47925,0.36109375,0.44136875,0.39265625,0.5000712029223641
0.51275,0.460875,0.496625,0.3909375,0.45230625,0.4158187499999999,0.5002401894827684
0.4978749999999999,0.4546249999999999,0.502,0.39285,0.4681625,0.43671875,0.5005425093764749
0.503,0.4506249999999999,0.506375,0.3800375,0.47734375,0.465075,0.5009781626035459
0.4938749999999999,0.443125,0.510625,0.38105625,0.4868,0.48519375,0.5012804824972835
0.4965,0.4398749999999999,0.539875,0.50546875,0.488125,0.5028125,0.5012161357243545
0.498125,0.4535,0.546,0.53363125,0.4961312499999999,0.50625,0.5015184556180922
0.491125,0.45525,0.536625,0.5296500000000001,0.50535,0.51640625,0.5011874421784964
0.49625,0.4469999999999999,0.52425,0.54980625,0.51491875,0.53453125,0.5009230954055364
0.52275,0.445375,0.5115000000000001,0.58769375,0.51991875,0.5507437500000001,0.5001920819659407
0.5429999999999999,0.4346249999999999,0.496,0.66625,0.5272249999999999,0.57296875,0.4999944018596783
0.5605,0.460125,0.4938749999999999,0.6861687499999999,0.53925625,0.607575,0.5009633884200826
0.551375,0.461375,0.476875,0.6791812500000001,0.55984375,0.63769375,0.5011323749804869
0.536,0.495875,0.462875,0.67875,0.57241875,0.6459375,0.5014346948742245
0.5095,0.5042500000000001,0.443625,0.6419125,0.57921875,0.6435124999999999,0.5015036814345978
0.51875,0.496375,0.430125,0.6400374999999999,0.57175625,0.6436687499999999,0.5016060013283354
0.5185,0.502625,0.44275,0.6341,0.5619937500000001,0.62171875,0.5011416545554064
0.5077499999999999,0.500375,0.449125,0.6065625,0.5584375,0.60050625,0.5006439744491441
0.5115000000000001,0.506625,0.4625,0.5757,0.5521875,0.57730625,0.500779627676215
0.4997499999999999,0.49775,0.46975,0.5550375,0.53925625,0.56695,0.5002486142366194
0.508875,0.512375,0.475875,0.5605875,0.52144375,0.55324375,0.4994509341303259
0.507625,0.5005,0.4818749999999999,0.53418125,0.5094937500000001,0.5457437500000001,0.4995532540240635
0.503375,0.517375,0.485375,0.5532,0.50675625,0.5331625,0.4983889072511345
0.498125,0.492,0.5035000000000001,0.5237125,0.5118375000000001,0.52206875,0.4989578938115388
0.5085,0.517625,0.50225,0.55078125,0.515275,0.5221875,0.4992268803719431
0.5045,0.502875,0.5135,0.50480625,0.5234000000000001,0.51918125,0.4989625335990141
0.50575,0.514125,0.504625,0.5318375000000001,0.52105625,0.51644375,0.4997648534927206
0.502375,0.516,0.515,0.5141,0.5212875,0.5105062499999999,0.5000005067197917
0.504875,0.506625,0.509625,0.51984375,0.51546875,0.50636875,0.5010300925925995
0.4987499999999999,0.5085,0.50475,0.51523125,0.51359375,0.505275,0.5001884868729549
0.4987499999999999,0.50725,0.4952499999999999,0.51195,0.51035,0.5044937500000001,0.4993468811533103
0.49775,0.518375,0.5001249999999999,0.50355625,0.50636875,0.49793125,0.4996719421003324
0.497125,0.5121249999999999,0.506625,0.487775,0.4973812499999999,0.49605625,0.4995636697140211
0.4978749999999999,0.5313749999999999,0.506375,0.48730625,0.48195625,0.49136875,0.4995887306610432
0.511625,0.5153749999999999,0.5175,0.47456875,0.47175625,0.47640625,0.4986471249413987
0.497,0.53625,0.492375,0.4681625,0.46421875,0.46304375,0.4991721858884207
0.517375,0.4894999999999999,0.490625,0.393125,0.4512874999999999,0.455275,0.4990639135021095
0.498125,0.4997499999999999,0.499,0.4246875,0.4535187499999999,0.438125,0.4988556411157983
0.528625,0.5041249999999999,0.491375,0.37890625,0.45644375,0.42055,0.4984807020628204
0.507125,0.499875,0.465125,0.404925,0.4584375,0.41328125,0.4987057630098425
0.5435,0.486,0.4665,0.35956875,0.4525,0.39805,0.4980974906235312
0.516625,0.494125,0.451625,0.38351875,0.4414875,0.3980875,0.4993225515705533
0.536875,0.4705,0.47975,0.40886875,0.4396875,0.39984375,0.4998476125175754
0.5025000000000001,0.516875,0.46325,0.42136875,0.44511875,0.4153125,0.5006726734645975
0.504875,0.505,0.467875,0.40136875,0.44918125,0.41125,0.5010644010782863
0.506,0.50475,0.472125,0.3714874999999999,0.4590625,0.4168,0.5014227953586416
0.510875,0.496625,0.47375,0.36625,0.473125,0.4003125,0.5005478563056638
0.515125,0.4938749999999999,0.483875,0.35914375,0.4809375,0.3959,0.4998062505860192
0.52325,0.46425,0.489375,0.35215,0.4896125,0.40035,0.5000646448663746
0.50975,0.4358749999999999,0.504875,0.4266,0.48519375,0.43465,0.50042303914673
0.501375,0.4385,0.5078750000000001,0.4778499999999999,0.47699375,0.4600375,0.5005147667604188
0.512375,0.44925,0.5175,0.51140625,0.47449375,0.47668125,0.5008731610408053
0.496125,0.472625,0.5305,0.51515625,0.4791375,0.4928875,0.5010315553211607
0.4831249999999999,0.4655,0.55175,0.49605625,0.49269375,0.49730625,0.4999899496015161
0.48525,0.453625,0.5573750000000001,0.511525,0.5096125,0.50671875,0.4999483438818715
0.513,0.443625,0.548125,0.5467562499999999,0.52633125,0.5293,0.5002734048288936
0.5337500000000001,0.438125,0.532125,0.6012875,0.53976875,0.5547625,0.4995651324425824
0.536875,0.45125,0.504625,0.64828125,0.55324375,0.58195,0.5000901933896045
0.552375,0.4474999999999999,0.489625,0.66886875,0.56375,0.6156625,0.50004858766996
0.561875,0.45625,0.47325,0.6986312499999999,0.58116875,0.640625,0.500573648616982
0.54125,0.4855,0.45625,0.667775,0.600275,0.651525,0.5007653762306707
0.51925,0.5091249999999999,0.448125,0.6159,0.5957,0.65203125,0.5009237705110262
0.51025,0.5042500000000001,0.435125,0.5996875,0.57859375,0.6466,0.5011488314580482
0.50525,0.517,0.44575,0.60511875,0.56054375,0.62859375,0.5010738924050704
0.5035000000000001,0.5158750000000001,0.44425,0.60046875,0.55035,0.5996875,0.5010656200187591
0.510375,0.51775,0.4589999999999999,0.57421875,0.5456624999999999,0.5703125,0.5005573476324479
0.507,0.495,0.460375,0.5606625,0.540625,0.54511875,0.4996490752461366
0.50675,0.494,0.475875,0.56609375,0.52925625,0.5327375,0.4993741361931587
0.501125,0.4974999999999999,0.4835,0.53883125,0.524725,0.52480625,0.4996823148148445
0.505625,0.5038750000000001,0.4875,0.53078125,0.51929375,0.51945,0.4999868237225028
0.4952499999999999,0.4987499999999999,0.498625,0.51269375,0.51445,0.5197625,0.4996246659634635
0.5131249999999999,0.507125,0.50225,0.513475,0.50805,0.52215,0.5009291748711219
0.50175,0.5113749999999999,0.5002500000000001,0.51918125,0.50758125,0.51703125,0.5018003504454158
0.5085,0.506625,0.503125,0.51296875,0.50734375,0.5100374999999999,0.5011381926864075
0.499125,0.514125,0.507125,0.5116812500000001,0.5074625,0.5053125,0.5011093682607015
0.50225,0.507625,0.511125,0.5040625,0.5105062499999999,0.4996125,0.5003805438350265
0.501125,0.508875,0.516875,0.4990625,0.50664375,0.50148125,0.5002183860759871
0.50125,0.498,0.52025,0.49796875,0.50609375,0.5031625,0.5007895616503122
0.4974999999999999,0.517375,0.5175,0.5083625,0.50324375,0.5044937500000001,0.5007940705579396
0.50225,0.499625,0.521375,0.4915625,0.5022625000000001,0.5030875,0.5004652461322335
0.5002500000000001,0.5181250000000001,0.51925,0.50883125,0.4974625,0.50148125,0.5001697550398918
